source,biological_context,cid,canonical_smiles,isomeric_smiles,molecular_formula,molecular_weight,cytotoxic_label,potency_value,potency_metric,potency_unit,n_assays_active,n_assays_tested,assay_description
Tox21,off-target-safety,66597,CC(C)(C)C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,CC(C)(C)C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,C17H18O3,270.32,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66598,CCOC(=O)C1=CC=CC=C1C,CCOC(=O)C1=CC=CC=C1C,C10H12O2,164.2,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66609,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN(C)C,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN(C)C,C17H29NO,263.4,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66623,C1=CC(=C(C=C1N)N)S(=O)(=O)O,C1=CC(=C(C=C1N)N)S(=O)(=O)O,C6H8N2O3S,188.21,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66636,CCOC(=O)C1=NN(C(=O)C1)C2=CC=CC=C2,CCOC(=O)C1=NN(C(=O)C1)C2=CC=CC=C2,C12H12N2O3,232.23,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66638,CC1=NN(C(=O)C1)C2=CC=C(C=C2)S(=O)(=O)O,CC1=NN(C(=O)C1)C2=CC=C(C=C2)S(=O)(=O)O,C10H10N2O4S,254.26,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66645,C1=CC(=C(C=C1Cl)Cl)C(=O)Cl,C1=CC(=C(C=C1Cl)Cl)C(=O)Cl,C7H3Cl3O,209.5,1.0,48.9662,AC50,uM,2.0,2.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66666,C=CC1=CC=CC=C1C=C,C=CC1=CC=CC=C1C=C,C10H10,130.19,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66678,CC1=CC2=C(C=C1)NCCC2,CC1=CC2=C(C=C1)NCCC2,C10H13N,147.22,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66679,CCN(CC)C1=CC=CC(=C1)C,CCN(CC)C1=CC=CC(=C1)C,C11H17N,163.26,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66688,C1=CC(=CC(=C1)Cl)N(CCO)CCO,C1=CC(=CC(=C1)Cl)N(CCO)CCO,C10H14ClNO2,215.67,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66726,COC1=CC(=C(C=C1)OC)C=O,COC1=CC(=C(C=C1)OC)C=O,C9H10O3,166.17,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66743,CCOC(=O)C1=CC=C(C=C1)C,CCOC(=O)C1=CC=C(C=C1)C,C10H12O2,164.2,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66755,CCOC1=CC=CC=C1O,CCOC1=CC=CC=C1O,C8H10O2,138.16,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66760,C1=CC2=NNN=C2C=C1Cl,C1=CC2=NNN=C2C=C1Cl,C6H4ClN3,153.57,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66793,COC1=CC(=C(C=C1)N)[N+](=O)[O-],COC1=CC(=C(C=C1)N)[N+](=O)[O-],C7H8N2O3,168.15,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66826,C1=CC(=CC=C1[N+](=O)[O-])[As](=O)(O)O,C1=CC(=CC=C1[N+](=O)[O-])[As](=O)(O)O,C6H6AsNO5,247.04,,,AC50,uM,0.0,7.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66854,C[N+](C)(C)CC1=CC=CC=C1.[OH-],C[N+](C)(C)CC1=CC=CC=C1.[OH-],C10H17NO,167.25,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66858,CCN(CC1=CC(=CC=C1)S(=O)(=O)O)C2=CC=CC=C2,CCN(CC1=CC(=CC=C1)S(=O)(=O)O)C2=CC=CC=C2,C15H17NO3S,291.4,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66885,C1=CC(=CC(=C1)OCCO)OCCO,C1=CC(=CC(=C1)OCCO)OCCO,C10H14O4,198.22,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66909,C1=CC=C(C=C1)CNS(=O)(=O)C2=CC=C(C=C2)N,C1=CC=C(C=C1)CNS(=O)(=O)C2=CC=C(C=C2)N,C13H14N2O2S,262.33,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66912,C1=CC(=CC=C1OCCO)OCCO,C1=CC(=CC=C1OCCO)OCCO,C10H14O4,198.22,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66932,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,C22H42O4,370.6,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,66991,COCCC1=CC=CC=N1,COCCC1=CC=CC=N1,C8H11NO,137.18,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67000,CC1(C(=O)NC(=O)N1CO)C,CC1(C(=O)NC(=O)N1CO)C,C6H10N2O3,158.16,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67005,CC1=C(C=C2C(=C1[N+](=O)[O-])C(CC2(C)C)(C)C)[N+](=O)[O-],CC1=C(C=C2C(=C1[N+](=O)[O-])C(CC2(C)C)(C)C)[N+](=O)[O-],C14H18N2O4,278.3,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67045,C1C(=NN(C1=O)C2=CC=C(C=C2)S(=O)(=O)O)C(=O)O,C1C(=NN(C1=O)C2=CC=C(C=C2)S(=O)(=O)O)C(=O)O,C10H8N2O6S,284.25,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67054,CC1=C(C=C(C=C1)N)S(=O)(=O)O,CC1=C(C=C(C=C1)N)S(=O)(=O)O,C7H9NO3S,187.22,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67058,CC1=CC(=C(C=C1)OC)[N+](=O)[O-],CC1=CC(=C(C=C1)OC)[N+](=O)[O-],C8H9NO3,167.16,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67060,CC1=NN(C(=O)C1)C2=CC(=CC=C2)S(=O)(=O)O,CC1=NN(C(=O)C1)C2=CC(=CC=C2)S(=O)(=O)O,C10H10N2O4S,254.26,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67065,C1=CC=C(C=C1)NC2=CC3=CC(=CC(=C3C=C2)O)S(=O)(=O)O,C1=CC=C(C=C1)NC2=CC3=CC(=CC(=C3C=C2)O)S(=O)(=O)O,C16H13NO4S,315.3,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67114,CCN(CC)C1=CC=C(C=C1)C=O,CCN(CC)C1=CC=C(C=C1)C=O,C11H15NO,177.24,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67123,C1=CC=C(C=C1)C(=O)OCCOCCOCCOC(=O)C2=CC=CC=C2,C1=CC=C(C=C1)C(=O)OCCOCCOCCOC(=O)C2=CC=CC=C2,C20H22O6,358.4,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67151,C1CN(CCN1CCO)CCO,C1CN(CCN1CCO)CCO,C8H18N2O2,174.24,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67172,CC1=CC(=C(C=C1O)C)C2(C3=CC=CC=C3S(=O)(=O)O2)C4=C(C=C(C(=C4)C)O)C,CC1=CC(=C(C=C1O)C)C2(C3=CC=CC=C3S(=O)(=O)O2)C4=C(C=C(C(=C4)C)O)C,C23H22O5S,410.5,,,AC50,uM,0.0,7.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67174,CC(CCC(=O)O)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,CC(CCC(=O)O)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,C17H18O4,286.32,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67215,CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=C(C=C3)N(C)C,CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=C(C=C3)N(C)C,C23H26N2,330.5,,,AC50,uM,0.0,2.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67236,C1=CC=C(C=C1)OC(=O)C2=C(C3=CC=CC=C3C=C2)O,C1=CC=C(C=C1)OC(=O)C2=C(C3=CC=CC=C3C=C2)O,C17H12O3,264.27,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67271,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2SSC3=CC=CC=C3NC(=O)C4=CC=CC=C4,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2SSC3=CC=CC=C3NC(=O)C4=CC=CC=C4,C26H20N2O2S2,456.6,1.0,48.9662,AC50,uM,1.0,2.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67274,COC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O,COC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O,C18H15NO3,293.3,1.0,34.6654,AC50,uM,1.0,2.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67277,C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC(=CC=C3)[N+](=O)[O-])O,C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC(=CC=C3)[N+](=O)[O-])O,C17H12N2O4,308.29,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67284,COC1=CC(=C(C=C1)OC)OC,COC1=CC(=C(C=C1)OC)OC,C9H12O3,168.19,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67285,CC(C)C1=CC2=C(C=C1)N=CC=C2,CC(C)C1=CC2=C(C=C1)N=CC=C2,C12H13N,171.24,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67299,C1=C(C(=CC(=C1O)Cl)Cl)O,C1=C(C(=CC(=C1O)Cl)Cl)O,C6H4Cl2O2,179.0,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67313,C1=CC(=CC=C1CN)S(=O)(=O)N.Cl,C1=CC(=CC=C1CN)S(=O)(=O)N.Cl,C7H11ClN2O2S,222.69,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67322,C(CN(CCO)CCO)N(CCO)CCO,C(CN(CCO)CCO)N(CCO)CCO,C10H24N2O4,236.31,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67329,CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC,CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC,C22H42O6,402.6,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67349,C[Si](C1=CC=CC=C1)(C2=CC=CC=C2)Cl,C[Si](C1=CC=CC=C1)(C2=CC=CC=C2)Cl,C13H13ClSi,232.78,,,AC50,uM,0.0,2.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67350,CC1=C(C(=C(C(=C1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C,CC1=C(C(=C(C(=C1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C,C13H18N2O4,266.29,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67406,CC1=CC(=CC=C1)OC(=O)C,CC1=CC(=CC=C1)OC(=O)C,C9H10O2,150.17,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67437,C1CCOC2(C1)CCCCO2,C1CCOC2(C1)CCCCO2,C9H16O2,156.22,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67533,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl.Cl,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl.Cl,C18H24Cl2N2,339.3,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67535,CC(C)N1C(=O)C2=CC=CC=C2C1=O,CC(C)N1C(=O)C2=CC=CC=C2C1=O,C11H11NO2,189.21,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67542,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C6HF11O2,314.05,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67579,C1=CC=C(C=C1)C2=CC=CC=C2F,C1=CC=C(C=C1)C2=CC=CC=C2F,C12H9F,172.2,,,AC50,uM,0.0,2.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67589,C1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)F,C1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)F,C10H7F3O2,216.16,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67678,C(C(C(=O)O)N)SSCC(C(=O)O)N,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,C6H12N2O4S2,240.3,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67688,C1=CC(=C(C=C1[N+](=O)[O-])Cl)F,C1=CC(=C(C=C1[N+](=O)[O-])Cl)F,C6H3ClFNO2,175.54,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67768,C1=CC(=C(C=C1N)[N+](=O)[O-])F,C1=CC(=C(C=C1N)[N+](=O)[O-])F,C6H5FN2O2,156.11,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67818,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C7HF13O2,364.06,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67821,C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C9HF17O2,464.08,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67955,CNC1=NC=NC2=C1NC=N2,CNC1=NC=NC2=C1NC=N2,C6H7N5,149.15,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,67967,C1=CC(=C(C=C1F)F)[N+](=O)[O-],C1=CC(=C(C=C1F)F)[N+](=O)[O-],C6H3F2NO2,159.09,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68023,C1=CC(=CC=C1C=O)F,C1=CC(=CC=C1C=O)F,C7H5FO,124.11,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68119,C1=COC(=C1)C(=O)C(=O)C2=CC=CO2,C1=COC(=C1)C(=O)C(=O)C2=CC=CO2,C10H6O4,190.15,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68186,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCOC4=CC=C(C=C4)F,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCOC4=CC=C(C=C4)F,C22H26FN3O2,383.5,,,AC50,uM,0.0,1.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68191,CC(C)(CCl)C1=CC=CC=C1,CC(C)(CCl)C1=CC=CC=C1,C10H13Cl,168.66,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68226,C1=CC=C2C(=C1)C(=C3C=CC=CC3=C2Br)Br,C1=CC=C2C(=C1)C(=C3C=CC=CC3=C2Br)Br,C14H8Br2,336.02,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68236,CC1=NC2=CC=CC=C2C(=O)O1,CC1=NC2=CC=CC=C2C(=O)O1,C9H7NO2,161.16,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68289,C1OC2=C(O1)C=C(C=C2)O,C1OC2=C(O1)C=C(C=C2)O,C7H6O3,138.12,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68297,C1=CC=C(C=C1)NC2=CC=CC=C2N,C1=CC=C(C=C1)NC2=CC=CC=C2N,C12H12N2,184.24,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68304,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl,C18H28ClNO2,325.9,1.0,6.74,AC50,uM,4.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68310,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,CC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)O,C11H13NO4,223.22,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68313,CN(C)CCC1=CC=C(C=C1)O,CN(C)CCC1=CC=C(C=C1)O,C10H15NO,165.23,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68385,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC.Cl,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC.Cl,C21H29ClN2O5,424.9,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68526,C1=CC=C(C=C1)OCCBr,C1=CC=C(C=C1)OCCBr,C8H9BrO,201.06,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68527,C1=CC(=CC=C1CBr)Br,C1=CC(=CC=C1CBr)Br,C7H6Br2,249.93,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68539,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl.Cl,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl.Cl,C19H24Cl2N2,351.3,1.0,34.6654,AC50,uM,4.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68549,CCN(CCN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CC3=CC=CC=C3)CCO.Cl,CCN(CCN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CC3=CC=CC=C3)CCO.Cl,C20H28ClN5O3,421.9,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,68570,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,C18H24O2,272.4,1.0,5.5883,AC50,uM,4.0,7.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
