source,biological_context,cid,canonical_smiles,isomeric_smiles,molecular_formula,molecular_weight,cytotoxic_label,potency_value,potency_metric,potency_unit,n_assays_active,n_assays_tested,potency_um,cytotox_median_um,cytotox_lower_bound_um,nhit,ntested,dtxsid,casrn,name,assay_description
ToxCast,off-target-safety,227,C1=CC=C(C(=C1)C(=O)O)N,C1=CC=C(C(=C1)C(=O)O)N,C7H7NO2,137.14,0,1000.0,burst_median_AC50,uM,0,67,1000.0,1000.0,1000.0,0,67,DTXSID8020094,118-92-3,Anthranilic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,232,C(CC(C(=O)O)N)CN=C(N)N,C(CC(C(=O)O)N)CN=C(N)N,C6H14N4O2,174.2,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID6041056,74-79-3,L-Arginine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,240,C1=CC=C(C=C1)C=O,C1=CC=C(C=C1)C=O,C7H6O,106.12,0,1000.0,burst_median_AC50,uM,0,68,1000.0,1000.0,1000.0,0,68,DTXSID8039241,100-52-7,Benzaldehyde,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,243,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)C(=O)O,C7H6O2,122.12,0,1000.0,burst_median_AC50,uM,0,85,1000.0,1000.0,1000.0,0,85,DTXSID6020143,65-85-0,Benzoic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,244,C1=CC=C(C=C1)CO,C1=CC=C(C=C1)CO,C7H8O,108.14,0,1000.0,burst_median_AC50,uM,0,87,1000.0,1000.0,1000.0,0,87,DTXSID5020152,100-51-6,Benzyl alcohol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,247,C[N+](C)(C)CC(=O)[O-],C[N+](C)(C)CC(=O)[O-],C5H11NO2,117.15,0,1000.0,burst_median_AC50,uM,0,67,1000.0,1000.0,1000.0,0,67,DTXSID8022666,107-43-7,Betaine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,247,C[N+](C)(C)CC(=O)[O-],C[N+](C)(C)CC(=O)[O-],C5H11NO2,117.15,1,1000.0,burst_median_AC50,uM,1,69,1000.0,1000.0,1000.0,1,69,DTXSID0044446,590-46-5,Betaine hydrochloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,261,CCCC=O,CCCC=O,C4H8O,72.11,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID8021513,123-72-8,Butyraldehyde,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,262,CC(C(C)O)O,CC(C(C)O)O,C4H10O2,90.12,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID8041321,513-85-9,"2,3-Butanediol","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,263,CCCCO,CCCCO,C4H10O,74.12,1,1000.0,burst_median_AC50,uM,1,68,1000.0,1000.0,1000.0,1,68,DTXSID1021740,71-36-3,1-Butanol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,264,CCCC(=O)O,CCCC(=O)O,C4H8O2,88.11,1,1000.0,burst_median_AC50,uM,1,87,1000.0,1000.0,1000.0,1,87,DTXSID8021515,107-92-6,Butanoic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,289,C1=CC=C(C(=C1)O)O,C1=CC=C(C(=C1)O)O,C6H6O2,110.11,1,27.2267852698371,burst_median_AC50,uM,38,87,27.2267852698371,27.2267852698371,4.83837604905971,38,87,DTXSID3020257,120-80-9,"1,?2-?Benzenediol","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,299,C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl,C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl,C10Cl10O,490.6,1,41.0584645820343,burst_median_AC50,uM,76,78,41.0584645820343,41.0584645820343,7.29635502965384,76,78,DTXSID1020770,143-50-0,Kepone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,300,C(C(=O)O)Cl,C(C(=O)O)Cl,C2H3ClO2,94.5,0,1000.0,burst_median_AC50,uM,0,70,1000.0,1000.0,1000.0,0,70,DTXSID4020901,79-11-8,Chloroacetic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,311,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,C6H8O7,192.12,1,1000.0,burst_median_AC50,uM,1,83,1000.0,1000.0,1000.0,1,83,DTXSID3020332,77-92-9,Citric acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,323,C1=CC=C2C(=C1)C=CC(=O)O2,C1=CC=C2C(=C1)C=CC(=O)O2,C9H6O2,146.14,1,1000.0,burst_median_AC50,uM,1,82,1000.0,1000.0,1000.0,1,82,DTXSID7020348,91-64-5,Coumarin,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,325,CC(C)C1=CC=C(C=C1)CO,CC(C)C1=CC=C(C=C1)CO,C10H14O,150.22,1,1000.0,burst_median_AC50,uM,2,82,1000.0,1000.0,1000.0,2,82,DTXSID0021626,536-60-7,4-Isopropylbenzyl alcohol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,326,CC(C)C1=CC=C(C=C1)C=O,CC(C)C1=CC=C(C=C1)C=O,C10H12O,148.2,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID9021974,122-03-2,4-Isopropylbenzaldehyde,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,332,COC1=C(C=CC(=C1)C=C)O,COC1=C(C=CC(=C1)C=C)O,C9H10O2,150.17,1,1000.0,burst_median_AC50,uM,2,41,1000.0,1000.0,1000.0,2,41,DTXSID7052529,7786-61-0,2-Methoxy-4-vinylphenol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,335,CC1=CC=CC=C1O,CC1=CC=CC=C1O,C7H8O,108.14,0,1000.0,burst_median_AC50,uM,0,85,1000.0,1000.0,1000.0,0,85,DTXSID8021808,95-48-7,o-Cresol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,338,C1=CC=C(C(=C1)C(=O)O)O,C1=CC=C(C(=C1)C(=O)O)O,C7H6O3,138.12,1,1000.0,burst_median_AC50,uM,1,69,1000.0,1000.0,1000.0,1,69,DTXSID7026368,69-72-7,Salicylic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,342,CC1=CC(=CC=C1)O,CC1=CC(=CC=C1)O,C7H8O,108.14,1,1000.0,burst_median_AC50,uM,3,73,1000.0,1000.0,1000.0,3,73,DTXSID6024200,108-39-4,m-Cresol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,356,CCCCCCCC,CCCCCCCC,C8H18,114.23,0,1000.0,burst_median_AC50,uM,0,62,1000.0,1000.0,1000.0,0,62,DTXSID0026882,111-65-9,Octane,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,370,C1=C(C=C(C(=C1O)O)O)C(=O)O,C1=C(C=C(C(=C1O)O)O)C(=O)O,C7H6O5,170.12,1,61.4042953807979,burst_median_AC50,uM,24,70,61.4042953807979,61.4042953807979,10.9119409116939,24,70,DTXSID0020650,149-91-7,Gallic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,379,CCCCCCCC(=O)O,CCCCCCCC(=O)O,C8H16O2,144.21,1,1000.0,burst_median_AC50,uM,1,88,1000.0,1000.0,1000.0,1,88,DTXSID3021645,124-07-2,Octanoic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,385,C(CCC(=O)O)CCC(=O)O,C(CCC(=O)O)CCC(=O)O,C7H12O4,160.17,0,1000.0,burst_median_AC50,uM,0,64,1000.0,1000.0,1000.0,0,64,DTXSID5021598,111-16-0,Heptanedioic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,398,CC(C)[N+](=O)[O-],CC(C)[N+](=O)[O-],C3H7NO2,89.09,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID6020981,79-46-9,2-Nitropropane,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,401,C1C(C(=O)NO1)N,C1C(C(=O)NO1)N,C3H6N2O2,102.09,0,1000.0,burst_median_AC50,uM,0,60,1000.0,1000.0,1000.0,0,60,DTXSID8022870,68-41-7,Cycloserine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,403,C1=CC(=CC=C1N)O,C1=CC(=CC=C1N)O,C6H7NO,109.13,1,42.8502704559461,burst_median_AC50,uM,54,69,42.8502704559461,42.8502704559461,7.61477053625806,54,69,DTXSID3024499,123-30-8,4-Aminophenol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,408,CN1C(CCC1=O)C2=CN=CC=C2,CN1C(CCC1=O)C2=CN=CC=C2,C10H12N2O,176.21,0,1000.0,burst_median_AC50,uM,0,85,1000.0,1000.0,1000.0,0,85,DTXSID1047576,486-56-6,Cotinine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,447,C1=CC(=CC(=C1)Cl)C(=O)O,C1=CC(=CC(=C1)Cl)C(=O)O,C7H5ClO2,156.56,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID9024770,535-80-8,3-Chlorobenzoic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,454,CCCCCCCC=O,CCCCCCCC=O,C8H16O,128.21,0,1000.0,burst_median_AC50,uM,0,86,1000.0,1000.0,1000.0,0,86,DTXSID3021643,124-13-0,Octanal,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,460,COC1=CC=CC=C1O,COC1=CC=CC=C1O,C7H8O2,124.14,0,1000.0,burst_median_AC50,uM,0,71,1000.0,1000.0,1000.0,0,71,DTXSID0023113,90-05-1,2-Methoxyphenol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,460,COC1=CC=CC=C1O,COC1=CC=CC=C1O,C7H8O2,124.14,0,1000.0,burst_median_AC50,uM,0,68,1000.0,1000.0,1000.0,0,68,DTXSID9024853,8021-39-4,"Creosote, wood","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,464,C1=CC=C(C=C1)C(=O)NCC(=O)O,C1=CC=C(C=C1)C(=O)NCC(=O)O,C9H9NO3,179.17,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID9046073,495-69-2,Hippuric acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,525,C(C(C(=O)O)O)C(=O)O,C(C(C(=O)O)O)C(=O)O,C4H6O5,134.09,0,1000.0,burst_median_AC50,uM,0,88,1000.0,1000.0,1000.0,0,88,DTXSID0027640,6915-15-7,Malic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,527,CCC=O,CCC=O,C3H6O,58.08,0,1000.0,burst_median_AC50,uM,0,70,1000.0,1000.0,1000.0,0,70,DTXSID2021658,123-38-6,Propanal,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,541,C1=CC(=CC=C1C=O)[N+](=O)[O-],C1=CC(=CC=C1C=O)[N+](=O)[O-],C7H5NO3,151.12,0,1000.0,burst_median_AC50,uM,0,61,1000.0,1000.0,1000.0,0,61,DTXSID5022061,555-16-8,4-Nitrobenzaldehyde,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,546,C(C(=O)O)P(=O)(O)O,C(C(=O)O)P(=O)(O)O,C2H5O5P,140.03,0,1000.0,burst_median_AC50,uM,0,62,1000.0,1000.0,1000.0,0,62,DTXSID2045107,4408-78-0,Phosphonoacetic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,564,C(CCC(=O)O)CCN,C(CCC(=O)O)CCN,C6H13NO2,131.17,0,1000.0,burst_median_AC50,uM,0,59,1000.0,1000.0,1000.0,0,59,DTXSID0020070,60-32-2,Aminocaproic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,568,C1=CC=C2C(=C1)C3=CC=CC=C3O2,C1=CC=C2C(=C1)C3=CC=CC=C3O2,C12H8O,168.19,1,1000.0,burst_median_AC50,uM,4,86,1000.0,1000.0,1000.0,4,86,DTXSID2021993,132-64-9,Dibenzofuran,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,588,CN1CC(=O)N=C1N,CN1CC(=O)N=C1N,C4H7N3O,113.12,0,1000.0,burst_median_AC50,uM,0,64,1000.0,1000.0,1000.0,0,64,DTXSID8045987,60-27-5,Creatinine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,594,C(C(C(=O)O)N)S,C(C(C(=O)O)N)S,C3H7NO2S,121.16,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID5046988,3374-22-9,DL-Cysteine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,597,C1=C(NC(=O)N=C1)N,C1=C(NC(=O)N=C1)N,C4H5N3O,111.1,1,1000.0,burst_median_AC50,uM,2,68,1000.0,1000.0,1000.0,2,68,DTXSID4044456,71-30-7,Cytosine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,612,CC(C(=O)O)O,CC(C(=O)O)O,C3H6O3,90.08,0,1000.0,burst_median_AC50,uM,0,71,1000.0,1000.0,1000.0,0,71,DTXSID7023192,50-21-5,Lactic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,614,C1CC(NC1)C(=O)O,C1CC(NC1)C(=O)O,C5H9NO2,115.13,0,1000.0,burst_median_AC50,uM,0,13,1000.0,1000.0,1000.0,0,13,DTXSID9041104,609-36-9,DL-Proline,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,650,CC(=O)C(=O)C,CC(=O)C(=O)C,C4H6O2,86.09,0,1000.0,burst_median_AC50,uM,0,62,1000.0,1000.0,1000.0,0,62,DTXSID6021583,431-03-8,"2,3-Butanedione","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,660,C1CC(=O)OC2=CC=CC=C21,C1CC(=O)OC2=CC=CC=C21,C9H8O2,148.16,1,32.6759852517741,burst_median_AC50,uM,4,62,32.6759852517741,32.6759852517741,5.80673417205666,4,62,DTXSID2020474,119-84-6,"3,4-Dihydrocoumarin","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,671,C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)O)O,C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)O)O,C11H8O4,204.18,1,26.6293042652248,burst_median_AC50,uM,55,71,26.6293042652248,26.6293042652248,4.73219980556147,55,71,DTXSID0037730,31519-22-9,"1,4-Dihydroxy-2-naphthoic acid","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,674,CNC,CNC,C2H7N,45.08,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID5024057,124-40-3,Dimethylamine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,674,CNC,CNC,C2H7N,45.08,0,1000.0,burst_median_AC50,uM,0,65,1000.0,1000.0,1000.0,0,65,DTXSID0047903,30781-73-8,Dimethylammonium nitrate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,679,CS(=O)C,CS(=O)C,C2H6OS,78.14,0,1000.0,burst_median_AC50,uM,0,73,1000.0,1000.0,1000.0,0,73,DTXSID2021735,67-68-5,Dimethyl sulfoxide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,681,C1=CC(=C(C=C1CCN)O)O,C1=CC(=C(C=C1CCN)O)O,C8H11NO2,153.18,1,24.7606836922595,burst_median_AC50,uM,7,67,24.7606836922595,24.7606836922595,4.4001338295231,7,67,DTXSID6022420,51-61-6,Dopamine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,700,C(CO)N,C(CO)N,C2H7NO,61.08,0,1000.0,burst_median_AC50,uM,0,88,1000.0,1000.0,1000.0,0,88,DTXSID6022000,141-43-5,Ethanolamine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,701,CCOC(=O)C(C)C(=O)C,CCOC(=O)C(C)C(=O)C,C7H12O3,144.17,0,1000.0,burst_median_AC50,uM,0,67,1000.0,1000.0,1000.0,0,67,DTXSID2033493,609-14-3,Ethyl-2-methyl acetoacetate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,702,CCO,CCO,C2H6O,46.07,0,1000.0,burst_median_AC50,uM,0,67,1000.0,1000.0,1000.0,0,67,DTXSID9020584,64-17-5,Ethanol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,713,C(=O)N,C(=O)N,CH3NO,45.041,1,62.3810220639974,burst_median_AC50,uM,6,84,62.3810220639974,62.3810220639974,11.0855115680764,6,84,DTXSID8025337,75-12-7,Formamide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,727,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,C6H6Cl6,290.8,1,40.6021090275449,burst_median_AC50,uM,32,83,40.6021090275449,40.6021090275449,7.21525769249802,32,83,DTXSID7020687,608-73-1,"1,2,3,4,5,6-Hexachlorocyclohexane","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,727,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,C6H6Cl6,290.8,1,45.966507939518,burst_median_AC50,uM,17,69,45.966507939518,45.966507939518,8.16854611623443,17,69,DTXSID2020684,319-84-6,"alpha-1,2,3,4,5,6-Hexachlorocyclohexane","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,727,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,C6H6Cl6,290.8,1,47.7202423173369,burst_median_AC50,uM,23,87,47.7202423173369,47.7202423173369,8.48019607145159,23,87,DTXSID2020686,58-89-9,Lindane,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,727,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,C6H6Cl6,290.8,1,52.1151347144926,burst_median_AC50,uM,5,87,52.1151347144926,52.1151347144926,9.26119690948111,5,87,DTXSID7020685,319-85-7,beta-Hexachlorocyclohexane,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,743,C(CC(=O)O)CC(=O)O,C(CC(=O)O)CC(=O)O,C5H8O4,132.11,1,1000.0,burst_median_AC50,uM,1,70,1000.0,1000.0,1000.0,1,70,DTXSID2021654,110-94-1,Glutaric acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,750,C(C(=O)O)N,C(C(=O)O)N,C2H5NO2,75.07,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID9020667,56-40-6,Glycine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,753,C(C(CO)O)O,C(C(CO)O)O,C3H8O3,92.09,0,1000.0,burst_median_AC50,uM,0,83,1000.0,1000.0,1000.0,0,83,DTXSID9020663,56-81-5,Glycerol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,757,C(C(=O)O)O,C(C(=O)O)O,C2H4O3,76.05,1,1000.0,burst_median_AC50,uM,3,67,1000.0,1000.0,1000.0,3,67,DTXSID0025363,79-14-1,Glycolic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,774,C1=C(NC=N1)CCN,C1=C(NC=N1)CCN,C5H9N3,111.15,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID4023125,51-45-6,Histamine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,785,C1=CC(=CC=C1O)O,C1=CC(=CC=C1O)O,C6H6O2,110.11,1,23.6063585325755,burst_median_AC50,uM,25,88,23.6063585325755,23.6063585325755,4.19500277383327,25,88,DTXSID7020716,123-31-9,Hydroquinone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,791,CCC(C)C(C(=O)O)N,CCC(C)C(C(=O)O)N,C6H13NO2,131.17,0,1000.0,burst_median_AC50,uM,0,58,1000.0,1000.0,1000.0,0,58,DTXSID2046882,443-79-8,Isoleucine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,798,C1=CC=C2C(=C1)C=CN2,C1=CC=C2C(=C1)C=CN2,C8H7N,117.15,1,6.48712847075479,burst_median_AC50,uM,4,73,6.48712847075479,6.48712847075479,1.15280473654909,4,73,DTXSID0020737,120-72-9,Indole,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,802,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,C10H9NO2,175.18,0,1000.0,burst_median_AC50,uM,0,68,1000.0,1000.0,1000.0,0,68,DTXSID5020738,87-51-4,Indole-3-acetic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,803,C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O,C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O,C11H9NO3,203.19,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID3042053,392-12-1,Indole-3-pyruvic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,807,II,II,I2,253.8089,1,29.2873861542121,burst_median_AC50,uM,17,69,29.2873861542121,29.2873861542121,5.204558169601,17,69,DTXSID7034672,7553-56-2,Iodine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,811,C=C(CC(=O)O)C(=O)O,C=C(CC(=O)O)C(=O)O,C5H6O4,130.1,0,1000.0,burst_median_AC50,uM,0,71,1000.0,1000.0,1000.0,0,71,DTXSID2026608,97-65-4,Methylenebutanedioic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
